image_path,class_name,crop,disease,temperature_c,humidity_pct,disease_percentage
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/c7a3f599-36dc-40e2-8efc-d0e0568666a7___Crnl_L.Mold 6983.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,27.17916445,85.03465984,20.9691777
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/35f38d23-ae26-4feb-a076-6fd6571db043___Crnl_L.Mold 6814.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,26.14361011,85.08799926,13.86189072
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/cb956960-ad6c-4a87-bee1-dacfc8acb7d8___Crnl_L.Mold 8945.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,27.45257625,97.49848237,17.18131433
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/b7b05e98-5432-43a1-94e7-e1d6146faf18___Crnl_L.Mold 6912.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,21.34918057,91.72082493,17.32319266
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/8d545c01-91da-4672-ad00-5db9da864d33___Crnl_L.Mold 8928.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,25.42250838,96.03828008,16.10001938
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/f4844fb4-c16b-454b-b5b2-64911885ec71___Crnl_L.Mold 8657.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,27.09596188,89.73519172,14.25462044
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/f7826d86-2eb1-408f-b2c1-a43afe0268b3___Crnl_L.Mold 9056.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,26.71118424,96.36693777,17.27393177
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/d159f020-15f7-45c5-9808-a8ef0e5914f5___Crnl_L.Mold 9105.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,18.04398437,87.6959324,16.59279414
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/89df26fb-3707-4503-814c-b712cc06f713___Crnl_L.Mold 6570.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,22.6385773,93.01561905,13.44810033
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/738b2359-39ac-465b-8d8e-43dc842a280e___Crnl_L.Mold 6535.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,22.11778939,93.1318419,21.15031003
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/1b561161-1e63-4de0-889a-9c7b13487e18___Crnl_L.Mold 6596.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,21.45508973,89.12383941,20.27845584
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/8a42ec48-5c5e-4468-8d61-2f24b42a9c5a___Crnl_L.Mold 6496.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,22.61753955,97.58596369,15.48181456
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/88deb0c4-49bf-47aa-a91c-bf099f830940___Crnl_L.Mold 9169.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,23.46873972,94.08436636,22.07501311
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/a7efbe92-8d37-41c0-9af9-792e575f5894___Crnl_L.Mold 6900.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,26.91993986,99.29560783,16.01704545
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/c772bd85-b115-49bf-a259-6908e9c8983b___Crnl_L.Mold 8859.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,22.44538537,97.27553691,6.08223497
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/1f64f046-46e6-47b3-91ef-31c2433face3___Crnl_L.Mold 9089.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,23.59479526,98.74660112,18.2586961
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/6c859190-5922-4207-9bfe-ecb4fce2e273___Crnl_L.Mold 7010.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,22.65384065,88.02895912,22.17999815
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/f6c11a02-6f44-4e15-aab8-50cb8d79bc62___Crnl_L.Mold 9166.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,23.85169983,88.44160753,15.44715447
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/cb1f6b09-d542-4b9d-8b06-9e0f2a8965c8___Crnl_L.Mold 7079.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,18.18430723,96.73758975,17.35666128
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/4699bc00-7eed-4e6a-b701-15218a40bcb1___Crnl_L.Mold 8760.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,20.6413458,95.32753622,20.27835088
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/8c42c67d-817e-420b-8b70-92b4a32c46bc___Crnl_L.Mold 6501.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,23.22479653,89.72206568,15.48572925
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/f91b6466-7c71-44ef-86f4-eaf2cdabf8bf___Crnl_L.Mold 7055.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,25.81131366,91.01689198,13.43981746
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/36bed8e9-0b39-48f9-a8f7-d776469ce245___Crnl_L.Mold 8912.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,26.64705319,97.74595522,20.09579007
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/d677f9dd-7f27-44de-a0ad-b8e582ee63a8___Crnl_L.Mold 6946.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,27.88957679,89.63848123,21.46922922
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/9d8d2581-16a2-4151-9434-8ab9df3f632b___Crnl_L.Mold 8737.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,27.4456473,98.96175376,15.02563196
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/d33d8470-d090-474b-8c16-cd5e88d40f51___Crnl_L.Mold 6998.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,18.40127724,90.72481891,24.57809624
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/526f929e-e9c1-4ca5-a493-c0bcf4898b04___Crnl_L.Mold 9129.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,19.27844402,85.54006149,21.70408466
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/33b4ab66-9077-47b9-8525-11e4257bda01___Crnl_L.Mold 9128.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,23.94466901,99.3617943,20.67455886
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/b5bff13f-7b25-4725-af06-11769005cda1___Crnl_L.Mold 8930.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,25.16570299,85.54737135,17.99537697
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/fef7ee3c-0242-4054-ab99-c010ceda9836___Crnl_L.Mold 9025.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,23.07634422,88.47046361,13.89070744
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/aaac4e3a-fe49-435a-a933-e7099b3456a5___Crnl_L.Mold 9093.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,23.77864537,91.56221021,9.576231431
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/c6e1c2ad-78ae-4241-b86c-39d056318737___Crnl_L.Mold 6736.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,21.73338431,93.73620907,16.44137225
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/2f49ea7d-edf2-48bd-9598-449d8c83d0a0___Crnl_L.Mold 9154.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,24.96557545,98.62138472,19.05601253
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/d8cbf2c3-f99f-4af9-a8a2-9d88e2ed0524___Crnl_L.Mold 7022.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,26.78473402,94.78409699,16.87801393
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/1f5c3b37-5590-4db7-a702-0cd93db0c929___Crnl_L.Mold 6930.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,24.67071359,91.21448228,23.56481716
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/755296b4-fa21-4ec5-b912-bd85b2897a01___Crnl_L.Mold 8630.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,25.95274787,99.96320207,12.27425773
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/77219bfa-b44d-449d-a7bc-3f27d26ffd6a___Crnl_L.Mold 6545.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,27.69622813,91.25686815,19.89110287
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/110d3ff1-96ea-43f2-96cb-ac57d0b7dd6b___Crnl_L.Mold 6738.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,26.30341425,88.45541799,16.04615523
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/f41bad8b-ee8f-4f11-91fb-cfd485121c67___JR_Sept.L.S 8476.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,25.3161279,89.01159313,9.49536873
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/b3d8a315-c414-40b7-81d5-c86c39104884___Matt.S_CG 7668.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,25.45290056,97.44733318,10.34578317
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/d265781b-1492-47a0-a699-8373c16f16d5___Matt.S_CG 0830.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,21.97872067,84.15503951,7.648975534
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/22b43447-5aed-4a33-ba5c-d422d6f6bbce___JR_Sept.L.S 8421.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,19.65796884,86.68184131,12.76873816
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/654d6822-7309-4154-8662-2b3a2d38d49c___Matt.S_CG 7700.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,23.92242506,96.73000919,7.024557396
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/8d5130bd-a47d-449e-a18a-6074d768011a___Matt.S_CG 6785.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,24.61794822,86.30898326,7.95760043
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/388bbf02-8689-4a87-8fac-ec29b6e9268e___Matt.S_CG 6504.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,18.40841101,94.34983487,6.989034694
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/640cbf80-38f9-44e4-a14d-07dcf7effcf2___JR_Sept.L.S 8364.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,16.29201395,91.68104615,18.35412166
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/a1769cf0-7a8b-480e-865e-608b5e14534f___Keller.St_CG 1893.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,18.4026758,99.43653362,5.213468126
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/6e40537e-a6c8-404c-b493-f8f2e0895efc___JR_Sept.L.S 8410.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,24.66161338,82.0910669,14.75470648
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/ec167921-a25d-413f-b73c-5c72cc270433___Matt.S_CG 2682.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,19.23458954,80.23059317,5.591131309
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/e1376128-8bc6-4577-aa18-cdad9ca79d0b___Matt.S_CG 2657.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,22.12023079,83.87753116,5.88457445
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/03611d8a-1664-4d1a-8d9b-7dc3e1a302cc___Keller.St_CG 1945.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,24.05702703,84.03696792,8.020434227
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/2f8bcf08-19de-4aa3-a60d-fa6593a53359___JR_Sept.L.S 2679.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,17.50059595,83.76725614,14.82079157
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/c9ae9fb3-4504-4a1c-8abd-e4e3ca22f707___Matt.S_CG 2720.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,17.10822127,96.17049593,7.863643375
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/8d8730db-4a12-4324-8218-47a86ea6b44e___Matt.S_CG 7708.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,20.27585466,90.95967397,12.12331773
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/bb541e5c-bb48-4f8b-8557-98d8a60a41d6___JR_Sept.L.S 2550.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,20.74056917,97.07048541,12.72203133
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/c4ffa72c-748c-4697-9034-75abe541f5c7___JR_Sept.L.S 2472.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,16.59215506,82.87662135,22.38360154
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/13d82f96-ac84-4176-abf9-f1fbaac4aabd___Matt.S_CG 0989.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,19.25202667,85.62054223,12.91258954
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/175164c2-7b16-48bd-a67e-c3f95cb8cbf7___Matt.S_CG 1701.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,18.91114699,87.07509711,6.582656984
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/3823a859-7570-4196-abf7-64f102d55f8d___Matt.S_CG 7740.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,25.99587433,94.63711475,10.45370286
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/e65190f0-97e9-44a6-bcb8-9fe7d42e9200___Matt.S_CG 7413.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,21.28469236,99.09283566,12.86884108
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/e6f8cbb2-8f12-4092-9a4f-ada51dffc54e___Matt.S_CG 6056.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,26.67657866,81.58720912,10.10770505
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/7c996d55-df58-488b-afa6-085c8c5458fc___Matt.S_CG 2717.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,21.67457998,80.4766352,8.277260874
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/b6f86f03-8704-403a-909b-eeb75c8c22da___Matt.S_CG 6428.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,23.85034153,84.14652504,5.579485412
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/881cef87-36ea-49e5-bc1a-fa2b7a959221___Matt.S_CG 6543.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,23.83778911,99.08735631,10.01341082
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/71392ad4-37de-4edf-8ac9-a4e01f1a6eaa___Matt.S_CG 6812.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,25.14046245,94.728567,9.049469437
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/ee279b2b-6a3c-4517-b056-8b586785cb05___JR_Sept.L.S 2668.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,22.39350015,90.56091367,9.165302782
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/e13e5c45-eab7-4a23-a2bc-3f89fbc7cda6___Matt.S_CG 6879.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,16.53977084,82.08727888,9.875959405
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/bf59d55b-5231-42ee-9880-adae9625c00d___Keller.St_CG 1976.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,25.45782874,85.85053314,7.991308547
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/3a89c017-4b4b-4f64-a018-05c98a2fa611___Matt.S_CG 1219.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,23.41089801,89.90760394,14.06666667
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/c311dca2-18ca-4304-b356-a2764d8322d2___Matt.S_CG 7801.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,24.14958807,96.05328321,8.571307874
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/717d2ca2-2e4f-45f0-9585-847074e94d3a___Keller.St_CG 1871.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,24.48398351,91.01776752,8.862829114
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/92cf3568-abcc-43b4-acb4-9d00171d2478___Keller.St_CG 1984.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,22.97556691,86.24194293,9.413388544
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/f0652fda-d9c2-445d-a1e8-12d716667df0___Keller.St_CG 1870.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,16.01841179,92.14760521,4.936272678
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/e38e01c9-c22c-41d9-9391-7f0227cfc666___Matt.S_CG 1373.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,24.4132709,89.55100031,18.21077283
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/3d91b473-6309-4310-9acd-e66dacaf789f___Keller.St_CG 1991.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,16.12354573,90.73819221,7.040154305
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/d5a1e4e1-f646-408e-b0af-e64262e492d8___Matt.S_CG 0884.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,25.29382635,85.09016116,16.39238879
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/d1dfc5c2-9605-419b-826f-58691f793758___JR_Sept.L.S 2674.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,21.29102927,91.44146049,26.6380812
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/2eabb4bc-329d-4d5d-a4ee-a7a28d15faae___Matt.S_CG 1493.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,26.29216299,82.33223339,4.99032882
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/7a21a34c-b9a4-4a3a-8413-da52065d6415___Matt.S_CG 6773.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,21.77891743,88.29089159,7.879950054
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/75256fc4-c3de-44a1-986d-176daec56c4d___Keller.St_CG 1940.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,18.79814788,86.4914375,4.176201373
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/c072e52b-f0fb-4e65-b8f3-7831c271e971___Matt.S_CG 7445.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,15.3407505,93.18996508,8.379648008
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/d6513bff-a877-4482-88d0-699396af3862___JR_Sept.L.S 8419.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,22.17105079,84.21878369,27.3347155
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/bac5c7de-e097-4d75-89a9-0b0f6343ad52___Matt.S_CG 6607.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,26.95044827,87.8551566,8.780550061
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/a74f9277-a6c1-49da-81a6-bfd49db22df2___Matt.S_CG 6494.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,19.3699622,92.45031883,10.18142062
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/e0f3d05f-131f-4baf-ae8b-36abdd1fc925___Matt.S_CG 6241.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,16.38918631,91.39248142,7.334781917
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/8c5a5ad2-1ac9-4a19-a5ea-26ae87e0f4c4___JR_Sept.L.S 2538.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,17.41266076,98.73531104,12.10689789
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/6e28615d-e735-42e3-8eef-96bf10a4908d___Matt.S_CG 1514.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,17.62431479,90.62690675,12.7296073
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/aecb29a8-4d9f-4503-a2b1-906551b8ec76___Matt.S_CG 7448.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,21.38966794,84.48550077,11.25308902
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/908a637d-2cba-4c03-ab03-4b41eae1470c___Matt.S_CG 7459.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,25.88072631,86.16595861,11.57027474
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/7a7c032c-bc58-43c0-9bf7-26be8baf2660___Matt.S_CG 7605.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,20.83421509,92.93062947,7.804276316
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/0ea8a7c0-74f4-404b-81f4-233e501dab60___Matt.S_CG 6731.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,16.9404,82.97240564,11.17527174
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/97862022-bdbb-4641-b2e7-daa77f5f03d5___JR_Sept.L.S 2553.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,15.09712921,85.75845132,8.278390861
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/fb9766cd-052f-42df-96db-33602cf051e6___Matt.S_CG 6051.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,17.92922252,88.79458996,9.758794664
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/6a29f136-d22e-470f-9ea1-447c5f3d410d___Matt.S_CG 7471.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,25.72793656,95.40231283,9.89010989
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/13cc7d11-275b-44c2-977f-cef792d827ed___Keller.St_CG 2000.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,18.47007703,95.87375624,7.757687311
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/e72c5427-8973-4ba3-9654-ac7197296aa4___Matt.S_CG 0854.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,22.93938746,90.31476009,14.74188398
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/fd042aff-4c10-4a6d-880f-cef50afd03b6___Keller.St_CG 1970.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,25.54869718,84.31001603,10.10371362
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/f2c4d017-4a10-4a16-822a-becf33bc6bf6___Matt.S_CG 1698.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,24.22836292,99.20933569,8.174070248
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/9d8b787b-4b2f-4f54-8a2d-e0640c374fe0___Matt.S_CG 1425.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,25.94743129,80.61293696,7.490624163
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/8b94c375-1eaf-4e17-b7ae-7718ab4c0b29___Matt.S_CG 5984.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,17.82822629,90.19904453,9.471465141
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/5200301e-a744-45d6-acd7-1b9d254d279d___JR_Sept.L.S 8374.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,22.73644568,99.3269457,17.46687033
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/099a68fb-a30b-48b6-99ae-908449e48950___JR_Sept.L.S 2691.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,19.14609851,83.64313727,11.27593249
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/acad88d8-7497-4067-abba-8171911fb6c1___JR_Sept.L.S 8448.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,20.4875837,89.52885495,11.96078431
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/9d74964a-cca9-4a0c-9193-efb5be233f6f___JR_Sept.L.S 8375.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,26.60391055,89.15543298,10.54546993
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/59bf9a0a-7c6f-44d7-ae59-b987b59b7af4___Matt.S_CG 6180.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,17.44666304,96.31737978,9.89145096
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/57fd9d9a-57d0-4282-af8c-e2b4aa04b517___Keller.St_CG 1874.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,25.09179151,80.46377939,6.456866965
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/d710ad26-f858-45fd-b59c-0d121c4a2dec___JR_Sept.L.S 8402.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,25.08408115,80.01595215,17.71954023
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/2a2b0821-26eb-4322-a603-1ba569b9de98___JR_Sept.L.S 8513.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,19.59610411,87.11418825,9.381963176
/kaggle/input/plantdisease/PlantVillage/Tomato_Septoria_leaf_spot/77afbf01-7a6e-421a-838e-224b2988c0f7___JR_Sept.L.S 8515.JPG,Tomato_Septoria_leaf_spot,Tomato,septoria leaf spot,15.78907699,97.91045383,9.374094465
